"O Teatro Mágico no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","O projeto foi criado por Fernando Anitelli, ator, músico e compositor das canções do show. A trupe que o acompanha, foi formada em dezembro de 2003 por amigos e artistas que acreditaram na proposta.","O Teatro Mágico intepreta ""..."" no Estúdio Showlivre.","4'56''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20091202_esl_TEATRO_MAGICO/O Teatro Magico09.mov",,,,,,,,"O Teatro Mágico no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","O projeto foi criado por Fernando Anitelli, ator, músico e compositor das canções do show. A trupe que o acompanha, foi formada em dezembro de 2003 por amigos e artistas que acreditaram na proposta.","O Teatro Mágico intepreta ""..."" no Estúdio Showlivre.","4'56''","Walter Abreu",2009,,,,,,,,,,,,,
"O Teatro Mágico no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","O projeto foi criado por Fernando Anitelli, ator, músico e compositor das canções do show. A trupe que o acompanha, foi formada em dezembro de 2003 por amigos e artistas que acreditaram na proposta.","O Teatro Mágico: inspiração por Fernando Anitelli e a dica de Rodrigo Carneiro.","5'37''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20091202_esl_TEATRO_MAGICO/O Teatro Magico10.mov",,,,,,,,"O Teatro Mágico no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","O projeto foi criado por Fernando Anitelli, ator, músico e compositor das canções do show. A trupe que o acompanha, foi formada em dezembro de 2003 por amigos e artistas que acreditaram na proposta.","O Teatro Mágico: inspiração por Fernando Anitelli e a dica de Rodrigo Carneiro.","5'37''","Walter Abreu",2009,,,,,,,,,,,,,
"O Teatro Mágico no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","O projeto foi criado por Fernando Anitelli, ator, músico e compositor das canções do show. A trupe que o acompanha, foi formada em dezembro de 2003 por amigos e artistas que acreditaram na proposta.","Integrantes da banda Cine mandando um desafio casca grossa para a trupe: tocar a música ""Fuel"", do Metallica.","2'32''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/20091202_esl_TEATRO_MAGICO/O Teatro Magico11.mov",,,,,,,,"O Teatro Mágico no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","O projeto foi criado por Fernando Anitelli, ator, músico e compositor das canções do show. A trupe que o acompanha, foi formada em dezembro de 2003 por amigos e artistas que acreditaram na proposta.","Integrantes da banda Cine mandando um desafio casca grossa para a trupe: tocar a música ""Fuel"", do Metallica.","2'32''","Walter Abreu",2009,,,,,,,,,,,,,
"Cine no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda Cine se apresenta no Estúdio Showlivre.","Cine toca ""Se você quiser"" no Estúdio Showlivre.","4'26''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/200901202_esl_cine/01ok.mov",,,,,,,,"Cine no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda Cine se apresenta no Estúdio Showlivre.","Cine toca ""Se você quiser"" no Estúdio Showlivre.","4'26''","Walter Abreu",2009,,,,,,,,,,,,,
"Cine no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda Cine se apresenta no Estúdio Showlivre.","Cine toca ""Usurpadora"" no Estúdio Showlivre.","3'40''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/200901202_esl_cine/02ok.mov",,,,,,,,"Cine no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda Cine se apresenta no Estúdio Showlivre.","Cine toca ""Usurpadora"" no Estúdio Showlivre.","3'40''","Walter Abreu",2009,,,,,,,,,,,,,
"Cine no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda Cine se apresenta no Estúdio Showlivre.","Cine toca ""A Noite Virou Dia"" no Estúdio Showlivre.","4'08''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/200901202_esl_cine/03ok.mov",,,,,,,,"Cine no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda Cine se apresenta no Estúdio Showlivre.","Cine toca ""A Noite Virou Dia"" no Estúdio Showlivre.","4'08''","Walter Abreu",2009,,,,,,,,,,,,,
"Cine no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda Cine se apresenta no Estúdio Showlivre.","Cine toca ""As Cores"" no Estúdio Showlivre.","4'36''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/200901202_esl_cine/04ok.mov",,,,,,,,"Cine no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda Cine se apresenta no Estúdio Showlivre.","Cine toca ""As Cores"" no Estúdio Showlivre.","4'36''","Walter Abreu",2009,,,,,,,,,,,,,
"Cine no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda Cine se apresenta no Estúdio Showlivre.","Cine toca ""Vem Aqui"" no Estúdio Showlivre.","3'53''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/200901202_esl_cine/05ok.mov",,,,,,,,"Cine no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda Cine se apresenta no Estúdio Showlivre.","Cine toca ""Vem Aqui"" no Estúdio Showlivre.","3'53''","Walter Abreu",2009,,,,,,,,,,,,,
"Cine no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda Cine se apresenta no Estúdio Showlivre.","Cine toca ""Flashback"" no Estúdio Showlivre.","3'18''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/200901202_esl_cine/06ok.mov",,,,,,,,"Cine no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda Cine se apresenta no Estúdio Showlivre.","Cine toca ""Flashback"" no Estúdio Showlivre.","3'18''","Walter Abreu",2009,,,,,,,,,,,,,
"Cine no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda Cine se apresenta no Estúdio Showlivre.","Cine toca ""Prometa"" no Estúdio Showlivre.","4'00''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/200901202_esl_cine/07ok.mov",,,,,,,,"Cine no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda Cine se apresenta no Estúdio Showlivre.","Cine toca ""Prometa"" no Estúdio Showlivre.","4'00''","Walter Abreu",2009,,,,,,,,,,,,,
"Cine no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda Cine se apresenta no Estúdio Showlivre.","Cine toca ""Garota Radical"" no Estúdio Showlivre.","3'38''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/200901202_esl_cine/08ok.mov",,,,,,,,"Cine no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda Cine se apresenta no Estúdio Showlivre.","Cine toca ""Garota Radical"" no Estúdio Showlivre.","3'38''","Walter Abreu",2009,,,,,,,,,,,,,
"Cine no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda Cine se apresenta no Estúdio Showlivre.","Cine toca ""Dance Não Se Canse"" no Estúdio Showlivre.","4'35''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/200901202_esl_cine/09ok.mov",,,,,,,,"Cine no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda Cine se apresenta no Estúdio Showlivre.","Cine toca ""Dance Não Se Canse"" no Estúdio Showlivre.","4'35''","Walter Abreu",2009,,,,,,,,,,,,,
"Cine no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda Cine se apresenta no Estúdio Showlivre.","Confira a dica de Rodrigo Carneiro e o desafio proposto por Fernanda Porto à banda Cine no Estúdio Showlivre.","3'48''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/200901202_esl_cine/10ok.mov",,,,,,,,"Cine no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda Cine se apresenta no Estúdio Showlivre.","Confira a dica de Rodrigo Carneiro e o desafio proposto por Fernanda Porto à banda Cine no Estúdio Showlivre.","3'48''","Walter Abreu",2009,,,,,,,,,,,,,
"Cine no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda Cine se apresenta no Estúdio Showlivre.","Entrevista com os integrantes do Cine. Os músicos falam sobre o seu primeiro álbum, ""Flashback!"".","3'38''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Estudio Showlivre/200901202_esl_cine/11ok.mov",,,,,,,,"Cine no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","A banda Cine se apresenta no Estúdio Showlivre.","Entrevista com os integrantes do Cine. Os músicos falam sobre o seu primeiro álbum, ""Flashback!"".","3'38''","Walter Abreu",2009,,,,,,,,,,,,,
"Andreas Kisser no Mão na Massa","Showlivre (http://www.showlivre.com)","O Mão na Massa entrevista Andreas Kisser, dá dica sobre a guitarra Jackson Randy Rhoads e cobre o evento G3.","""Se você não tiver um conceito, não faz nada"", diz Andreas Kisser no Mão na Massa. Na dica do programa, a guitarra Jackson Randy Rhoads.","4'01''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Mão na Massa/20090227_mnm_andreaskisser/20090227_mnm_andreaskisser01_Youtube.mp4",,,,,,,,"Andreas Kisser no Mão na Massa","Showlivre (http://www.showlivre.com)","O Mão na Massa entrevista Andreas Kisser, dá dica sobre a guitarra Jackson Randy Rhoads e cobre o evento G3.","""Se você não tiver um conceito, não faz nada"", diz Andreas Kisser no Mão na Massa. Na dica do programa, a guitarra Jackson Randy Rhoads.","4'01''","Walter Abreu",2009,,,,,,,,,,,,,
"Andreas Kisser no Mão na Massa","Showlivre (http://www.showlivre.com)","O Mão na Massa entrevista Andreas Kisser, dá dica sobre a guitarra Jackson Randy Rhoads e cobre o evento G3.","""Se você não tiver um conceito, não faz nada"", diz Andreas Kisser no Mão na Massa. Na dica do programa, a guitarra Jackson Randy Rhoads.","3'58''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Mão na Massa/20090227_mnm_andreaskisser/20090227_mnm_andreaskisser02_Youtube.mp4",,,,,,,,"Andreas Kisser no Mão na Massa","Showlivre (http://www.showlivre.com)","O Mão na Massa entrevista Andreas Kisser, dá dica sobre a guitarra Jackson Randy Rhoads e cobre o evento G3.","""Se você não tiver um conceito, não faz nada"", diz Andreas Kisser no Mão na Massa. Na dica do programa, a guitarra Jackson Randy Rhoads.","3'58''","Walter Abreu",2009,,,,,,,,,,,,,
"Fabricio Vinheteiro no Mão na Massa","Showlivre (http://www.showlivre.com)","O Mão na Massa entrevista Fabricio Vinheteiro.","O pianista Fabricio Paulo, ou melhor, Fabricio Vinheteiro, é um fenômeno da internet. Virou sensação no YouTube ao postar versões para o piano de clássicos da TV e do cinema.","3'16''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Mão na Massa/20090403_mnm_fabriciovinheteiro/20090403_mnm_fabriciovinheteiro01_Youtube.mp4",,,,,,,,"Fabricio Vinheteiro no Mão na Massa","Showlivre (http://www.showlivre.com)","O Mão na Massa entrevista Fabricio Vinheteiro.","O pianista Fabricio Paulo, ou melhor, Fabricio Vinheteiro, é um fenômeno da internet. Virou sensação no YouTube ao postar versões para o piano de clássicos da TV e do cinema.","3'16''","Walter Abreu",2009,,,,,,,,,,,,,
"Fabricio Vinheteiro no Mão na Massa","Showlivre (http://www.showlivre.com)","O Mão na Massa entrevista Fabricio Vinheteiro.","O pianista Fabricio Paulo, ou melhor, Fabricio Vinheteiro, é um fenômeno da internet. Virou sensação no YouTube ao postar versões para o piano de clássicos da TV e do cinema.","3'32''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Mão na Massa/20090403_mnm_fabriciovinheteiro/20090403_mnm_fabriciovinheteiro02_Youtube.mp4",,,,,,,,"Fabricio Vinheteiro no Mão na Massa","Showlivre (http://www.showlivre.com)","O Mão na Massa entrevista Fabricio Vinheteiro.","O pianista Fabricio Paulo, ou melhor, Fabricio Vinheteiro, é um fenômeno da internet. Virou sensação no YouTube ao postar versões para o piano de clássicos da TV e do cinema.","3'32''","Walter Abreu",2009,,,,,,,,,,,,,
"Angra no Pé na Porta","Showlivre (http://www.showlivre.com)","O Pé na Porta invade o ensaio do Angra.","Angra: banda conta tudo sobre a volta aos palcos.","4'14''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Pé na Porta/20090429_pnp_angra/20090429_pnp_angra01_Youtube_001.mp4",,,,,,,,"Angra no Pé na Porta","Showlivre (http://www.showlivre.com)","O Pé na Porta invade o ensaio do Angra.","Angra: banda conta tudo sobre a volta aos palcos.","4'14''","Walter Abreu",2009,,,,,,,,,,,,,
"Angra no Pé na Porta","Showlivre (http://www.showlivre.com)","O Pé na Porta invade o ensaio do Angra.","Angra: banda conta tudo sobre a volta aos palcos.","4'05''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Pé na Porta/20090429_pnp_angra/20090429_pnp_angra02_Youtube_001.mp4",,,,,,,,"Angra no Pé na Porta","Showlivre (http://www.showlivre.com)","O Pé na Porta invade o ensaio do Angra.","Angra: banda conta tudo sobre a volta aos palcos.","4'05''","Walter Abreu",2009,,,,,,,,,,,,,
"Angra no Pé na Porta","Showlivre (http://www.showlivre.com)","O Pé na Porta invade o ensaio do Angra.","Angra: banda conta tudo sobre a volta aos palcos.","3'12''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Pé na Porta/20090429_pnp_angra/20090429_pnp_angra03_Youtube.mp4",,,,,,,,"Angra no Pé na Porta","Showlivre (http://www.showlivre.com)","O Pé na Porta invade o ensaio do Angra.","Angra: banda conta tudo sobre a volta aos palcos.","3'12''","Walter Abreu",2009,,,,,,,,,,,,,
"Ratos de Porão no Pé na Porta","Showlivre (http://www.showlivre.com)","O Pé na Porta invade o lançamento do documentário sobre Ratos de Porão.","Ratos de Porão: banda lança documentário sobre a carreira.","4'50''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Pé na Porta/20090506_pnp_ratosdoporao/20090506_pnp_ratosdoporao01_Youtube.mp4",,,,,,,,"Ratos de Porão no Pé na Porta","Showlivre (http://www.showlivre.com)","O Pé na Porta invade o lançamento do documentário sobre Ratos de Porão.","Ratos de Porão: banda lança documentário sobre a carreira.","4'50''","Walter Abreu",2009,,,,,,,,,,,,,
"Ratos de Porão no Pé na Porta","Showlivre (http://www.showlivre.com)","O Pé na Porta invade o lançamento do documentário sobre Ratos de Porão.","Ratos de Porão: banda lança documentário sobre a carreira.","4'16''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Pé na Porta/20090506_pnp_ratosdoporao/20090506_pnp_ratosdoporao02_Youtube.mp4",,,,,,,,"Ratos de Porão no Pé na Porta","Showlivre (http://www.showlivre.com)","O Pé na Porta invade o lançamento do documentário sobre Ratos de Porão.","Ratos de Porão: banda lança documentário sobre a carreira.","4'16''","Walter Abreu",2009,,,,,,,,,,,,,
"Zeca Baleiro no Pé na Porta","Showlivre (http://www.showlivre.com)","O Pé na Porta invade coletiva de imprensa na empresa produtora de Zeca Baleiro.","Zeca Baleiro no Pé na Porta fala sobre a cena maranhense.","4'45''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Pé na Porta/Zeca Baleiro/20090713_pnp_zecabaleiro01_youtube_4x3.mp4",,,,,,,,"Zeca Baleiro no Pé na Porta","Showlivre (http://www.showlivre.com)","O Pé na Porta invade coletiva de imprensa na empresa produtora de Zeca Baleiro.","Zeca Baleiro no Pé na Porta fala sobre a cena maranhense.","4'45''","Walter Abreu",2009,,,,,,,,,,,,,
"Zeca Baleiro no Pé na Porta","Showlivre (http://www.showlivre.com)","O Pé na Porta invade coletiva de imprensa na empresa produtora de Zeca Baleiro.","Zeca Baleiro no Pé na Porta fala sobre a cena maranhense.","6'00''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Pé na Porta/Zeca Baleiro/20090713_pnp_zecabaleiro02_youtube_4x3.mp4",,,,,,,,"Zeca Baleiro no Pé na Porta","Showlivre (http://www.showlivre.com)","O Pé na Porta invade coletiva de imprensa na empresa produtora de Zeca Baleiro.","Zeca Baleiro no Pé na Porta fala sobre a cena maranhense.","6'00''","Walter Abreu",2009,,,,,,,,,,,,,
"Racionais MC's no Radar","Showlivre (http://www.showlivre.com)","O Radar faz a cobertura de show dos Racionais MC's.","Junto a Bezerra da Silva, Racionais MC's interpretam ""1 por amor, 2 por dinheiro"".","2'45''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Radar/Racionais MCs/20090506_radar_racionaisMc01_Youtube.mp4",,,,,,,,"Racionais MC's no Radar","Showlivre (http://www.showlivre.com)","O Radar faz a cobertura de show dos Racionais MC's.","Junto a Bezerra da Silva, Racionais MC's interpretam ""1 por amor, 2 por dinheiro"".","2'45''","Walter Abreu",2009,,,,,,,,,,,,,
"Racionais MC's no Radar","Showlivre (http://www.showlivre.com)","O Radar faz a cobertura de show dos Racionais MC's.","Racionais MC's em ""Qual mentira vou acreditar"".","4'56''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Radar/Racionais MCs/20090506_radar_racionaisMc_Youtube.mp4",,,,,,,,"Racionais MC's no Radar","Showlivre (http://www.showlivre.com)","O Radar faz a cobertura de show dos Racionais MC's.","Racionais MC's em ""Qual mentira vou acreditar"".","4'56''","Walter Abreu",2009,,,,,,,,,,,,,
"Paulo Ricardo no Radar","Showlivre (http://www.showlivre.com)","O Radar faz a cobertura de show de Paulo Ricardo no Estúdio Showlivre.","Paulo Ricardo interpreta versões acústicas de canções próprias e covers.","2'56''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Radar/VIDEOS JOHN/20090727_est_pauloricardo01_youtube.mp4",,,,,,,,"Paulo Ricardo no Radar","Showlivre (http://www.showlivre.com)","O Radar faz a cobertura de show de Paulo Ricardo no Estúdio Showlivre.","Paulo Ricardo interpreta versões acústicas de canções próprias e covers.","2'56''","Walter Abreu",2009,,,,,,,,,,,,,
"Paulo Ricardo no Radar","Showlivre (http://www.showlivre.com)","O Radar faz a cobertura de show de Paulo Ricardo no Estúdio Showlivre.","Paulo Ricardo interpreta versões acústicas de canções próprias e covers.","4'15''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Radar/VIDEOS JOHN/20090727_est_pauloricardo02_youtube.mp4",,,,,,,,"Paulo Ricardo no Radar","Showlivre (http://www.showlivre.com)","O Radar faz a cobertura de show de Paulo Ricardo no Estúdio Showlivre.","Paulo Ricardo interpreta versões acústicas de canções próprias e covers.","4'15''","Walter Abreu",2009,,,,,,,,,,,,,
"Paulo Ricardo no Radar","Showlivre (http://www.showlivre.com)","O Radar faz a cobertura de show de Paulo Ricardo no Estúdio Showlivre.","Paulo Ricardo interpreta versões acústicas de canções próprias e covers.","3'47''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Radar/VIDEOS JOHN/20090727_est_pauloricardo03_youtube.mp4",,,,,,,,"Paulo Ricardo no Radar","Showlivre (http://www.showlivre.com)","O Radar faz a cobertura de show de Paulo Ricardo no Estúdio Showlivre.","Paulo Ricardo interpreta versões acústicas de canções próprias e covers.","3'47''","Walter Abreu",2009,,,,,,,,,,,,,
"Paulo Ricardo no Radar","Showlivre (http://www.showlivre.com)","O Radar faz a cobertura de show de Paulo Ricardo no Estúdio Showlivre.","Paulo Ricardo interpreta versões acústicas de canções próprias e covers.","4'50''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Radar/VIDEOS JOHN/20090727_est_pauloricardo04_youtube.mp4",,,,,,,,"Paulo Ricardo no Radar","Showlivre (http://www.showlivre.com)","O Radar faz a cobertura de show de Paulo Ricardo no Estúdio Showlivre.","Paulo Ricardo interpreta versões acústicas de canções próprias e covers.","4'50''","Walter Abreu",2009,,,,,,,,,,,,,
"K-Sis no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","K-Sis se apresenta no Estúdio Showlivre.","""Conselho de um chapado"" com Keyla e Kênya Boaventura no Estúdio Showlivre.","2'39''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Radar/VIDEOS JOHN/20090806_esl_kasis01.mov",,,,,,,,"K-Sis no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","K-Sis se apresenta no Estúdio Showlivre.","""Conselho de um chapado"" com Keyla e Kênya Boaventura no Estúdio Showlivre.","2'39''","Walter Abreu",2009,,,,,,,,,,,,,
"K-Sis no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","K-Sis se apresenta no Estúdio Showlivre.","Irmãs interpretam ""Chop suey"", do System of a Down, e explicam o significado da letra de ""Conselho de um chapado"".","2'11''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Radar/VIDEOS JOHN/20090806_esl_kasis02.mov",,,,,,,,"K-Sis no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","K-Sis se apresenta no Estúdio Showlivre.","Irmãs interpretam ""Chop suey"", do System of a Down, e explicam o significado da letra de ""Conselho de um chapado"".","2'11''","Walter Abreu",2009,,,,,,,,,,,,,
"K-Sis no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","K-Sis se apresenta no Estúdio Showlivre.","Irmãs revelam que cantavam em barzinhos e falam de palavrões nas letras.","4'39''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Radar/VIDEOS JOHN/20090806_esl_kasis03.mov",,,,,,,,"K-Sis no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","K-Sis se apresenta no Estúdio Showlivre.","Irmãs revelam que cantavam em barzinhos e falam de palavrões nas letras.","4'39''","Walter Abreu",2009,,,,,,,,,,,,,
"K-Sis no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","K-Sis se apresenta no Estúdio Showlivre.","Gêmeas cantam ""Tem dias"", de Charles Trevisan.","2'39''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Radar/VIDEOS JOHN/20090806_esl_kasis04.mov",,,,,,,,"K-Sis no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","K-Sis se apresenta no Estúdio Showlivre.","Gêmeas cantam ""Tem dias"", de Charles Trevisan.","2'39''","Walter Abreu",2009,,,,,,,,,,,,,
"K-Sis no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","K-Sis se apresenta no Estúdio Showlivre.","K-sis: meninas falam sobre a música ""Tem Dias Que A Noite é Foda"" no Estúdio Showlivre.","4'26''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Radar/VIDEOS JOHN/20090806_esl_kasis05.mov",,,,,,,,"K-Sis no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","K-Sis se apresenta no Estúdio Showlivre.","K-sis: meninas falam sobre a música ""Tem Dias Que A Noite é Foda"" no Estúdio Showlivre.","4'26''","Walter Abreu",2009,,,,,,,,,,,,,
"K-Sis no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","K-Sis se apresenta no Estúdio Showlivre.","Cantoras declaram amor a São Paulo, comentam a cena mineira e como foi a contratação pela MTV. ""Gostaram de nossa bagunça"", dizem.","12'29''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Radar/VIDEOS JOHN/20090806_esl_kasis06.mov",,,,,,,,"K-Sis no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","K-Sis se apresenta no Estúdio Showlivre.","Cantoras declaram amor a São Paulo, comentam a cena mineira e como foi a contratação pela MTV. ""Gostaram de nossa bagunça"", dizem.","12'29''","Walter Abreu",2009,,,,,,,,,,,,,
"André Matos no Pé na Porta","Showlivre (http://www.showlivre.com)","O Pé na Porta invade gravação do disco solo de André Matos.","André Matos conversa com Clemente no Pé na Porta.","6'34''","Walter Abreu",2009,,,,,,,,,,,,,,,,,,,"Radar/VIDEOS JOHN/20090813_pnp_andremattos01_youtube_16x9.mp4",,,,,,,,"André Matos no Pé na Porta","Showlivre (http://www.showlivre.com)","O Pé na Porta invade gravação do disco solo de André Matos.","André Matos conversa com Clemente no Pé na Porta.","6'34''","Walter Abreu",2009,,,,,,,,,,,,,
"Madame Sataan no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Madame Sataan se apresenta no Estúdio Showlivre.","Madame Saatan toca ""Devorados"" no Estúdio Showlivre.","4'41''","Walter Abreu",2008,,,,,,,,,,,,,,,,,,,"Radar/VIDEOS JOHN/20080304_est_madamesaatan/20080304_est_madamesaatan01.flv",,,,,,,,"Madame Sataan no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Madame Sataan se apresenta no Estúdio Showlivre.","Madame Saatan toca ""Devorados"" no Estúdio Showlivre.","4'41''","Walter Abreu",2008,,,,,,,,,,,,,
"Madame Sataan no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Madame Sataan se apresenta no Estúdio Showlivre.","Madame Saatan toca ""Gotas em caos de selva avenida"" no Estúdio Showlivre.","4'24''","Walter Abreu",2008,,,,,,,,,,,,,,,,,,,"Radar/VIDEOS JOHN/20080304_est_madamesaatan/20080304_est_madamesaatan02.flv",,,,,,,,"Madame Sataan no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Madame Sataan se apresenta no Estúdio Showlivre.","Madame Saatan toca ""Gotas em caos de selva avenida"" no Estúdio Showlivre.","4'24''","Walter Abreu",2008,,,,,,,,,,,,,
"Madame Sataan no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Madame Sataan se apresenta no Estúdio Showlivre.","Madame Saatan fala do disco de estréia no Estúdio Showlivre.","4'00''","Walter Abreu",2008,,,,,,,,,,,,,,,,,,,"Radar/VIDEOS JOHN/20080304_est_madamesaatan/20080304_est_madamesaatan03.flv",,,,,,,,"Madame Sataan no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Madame Sataan se apresenta no Estúdio Showlivre.","Madame Saatan fala do disco de estréia no Estúdio Showlivre.","4'00''","Walter Abreu",2008,,,,,,,,,,,,,
"Madame Sataan no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Madame Sataan se apresenta no Estúdio Showlivre.","Madame Saatan toca ""Molotov"" no Estúdio Showlivre.","4'54''","Walter Abreu",2008,,,,,,,,,,,,,,,,,,,"Radar/VIDEOS JOHN/20080304_est_madamesaatan/20080304_est_madamesaatan04.flv",,,,,,,,"Madame Sataan no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Madame Sataan se apresenta no Estúdio Showlivre.","Madame Saatan toca ""Molotov"" no Estúdio Showlivre.","4'54''","Walter Abreu",2008,,,,,,,,,,,,,
"Madame Sataan no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Madame Sataan se apresenta no Estúdio Showlivre.","Madame Saatan toca ""Duo"" no Estúdio Showlivre .","4'06''","Walter Abreu",2008,,,,,,,,,,,,,,,,,,,"Radar/VIDEOS JOHN/20080304_est_madamesaatan/20080304_est_madamesaatan05.flv",,,,,,,,"Madame Sataan no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Madame Sataan se apresenta no Estúdio Showlivre.","Madame Saatan toca ""Duo"" no Estúdio Showlivre .","4'06''","Walter Abreu",2008,,,,,,,,,,,,,
"Madame Sataan no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Madame Sataan se apresenta no Estúdio Showlivre.","Banda comenta a tradição da música pesada em Belém.","8'02''","Walter Abreu",2008,,,,,,,,,,,,,,,,,,,"Radar/VIDEOS JOHN/20080304_est_madamesaatan/20080304_est_madamesaatan06.flv",,,,,,,,"Madame Sataan no Estúdio Showlivre","Showlivre (http://www.showlivre.com)","Madame Sataan se apresenta no Estúdio Showlivre.","Banda comenta a tradição da música pesada em Belém.","8'02''","Walter Abreu",2008,,,,,,,,,,,,,
